,total_rewards
1251,-113.25810132845072
1252,-16.07730220258236
1253,-171.9352064244449
1254,-221.1152030657977
1255,-58.39139184914529
1256,-53.07838489860296
1257,-33.501668214797974
1258,-135.217634472996
1259,-119.11737086251378
1260,-96.19081593654118
1261,-116.98759261518717
1262,-99.94917555525899
1263,-92.72384174354374
1264,-130.2138973174733
1265,-94.67089164850768
1266,-198.2954599368386
1267,-92.34891100600362
1268,-84.20090943947434
1269,-6.663067251443863
1270,-55.18877025321126
1271,-47.31327497959137
1272,-87.10586536122719
1273,-145.63232620246708
1274,-73.70339863747358
1275,-96.90712689142674
1276,-45.95312975998968
1277,-43.138689897954464
1278,-8.26904204301536
1279,-70.18224669992924
1280,-245.22931984532624
1281,-111.19429891183972
1282,-57.86123134242371
1283,-125.82870697975159
1284,-84.2842897195369
1285,5.334261566400528
1286,-100.96049709059298
1287,-96.93206094577909
1288,-96.4638996180147
1289,-67.39777270611376
1290,-124.04853465221822
1291,-79.99958031624556
1292,-122.5210246508941
1293,-103.66709471866488
1294,-118.28630711790174
1295,-125.47667804546654
1296,-97.07685393281281
1297,-107.26380220998544
1298,-94.44353331578895
1299,-108.10391701571643
1300,-45.23114435747266
1301,-66.38773192465305
1302,-67.4857504699612
1303,-195.50585251906887
1304,-221.1796200943936
1305,-110.06567499414086
1306,-114.2978370366618
1307,-71.81425999850035
1308,-200.7127849375829
1309,-129.13539223372936
1310,-99.50788758927956
1311,-34.87505855411291
1312,-172.07152975630015
1313,-222.17365464847535
1314,-78.09108347259462
1315,-104.36720579024404
1316,-27.895040346775204
1317,-65.86664178781211
1318,-176.80203201901168
1319,-91.0333705469966
1320,-123.26826515980065
1321,-122.84631460905075
1322,-43.66480125207454
1323,-109.73974638449727
1324,-97.08968610991724
1325,-238.18379659578204
1326,-196.8622698970139
1327,-119.53718286380172
1328,-54.30493451654911
1329,-205.1076329536736
1330,-75.14232642063871
1331,-152.35613852739334
1332,-70.45410632155836
1333,-163.5629528388381
1334,112.0566160636954
1335,-45.92134140431881
1336,-110.79033782333136
1337,-116.08651058934629
1338,-139.65003282027465
1339,-46.604312259703875
1340,-69.3639314994216
1341,-78.42121429857798
1342,-19.604818388819695
1343,-66.56328447838314
1344,-60.13237041980028
1345,-51.52021745592356
1346,-37.991982063278556
1347,-60.51335344277322
1348,-102.96126846363768
1349,-72.53485292685218
1350,-151.0974796898663
1351,-42.958347184583545
1352,-82.60466626472771
1353,-82.81347369588912
1354,-240.00646430067718
1355,-222.43731264397502
1356,10.120909987017512
1357,-101.16456513572484
1358,-158.5994982626289
1359,-192.2787968465127
1360,-96.89969133213162
1361,-98.48250435292721
1362,-112.30999321036506
1363,-21.45370826125145
1364,-199.97196160629392
1365,-36.097821679897606
1366,-139.13652392616495
1367,-157.19280557334423
1368,-67.25307287275791
1369,-114.58879192359746
1370,-91.28745214198716
1371,-5.771040860563517
1372,-60.54912522202358
1373,-64.32528446716606
1374,-90.97300392761827
1375,-251.1511926680978
1376,-62.29971125535667
1377,-130.51843243651092
1378,-173.67214966751635
1379,-96.46152380667627
1380,-84.36050281021744
1381,-14.609608795493841
1382,-192.43934061937034
1383,-147.43128909543157
1384,-137.9596889987588
1385,-146.25921536702663
1386,-32.92107976786792
1387,-62.322882346925326
1388,-105.45597263146192
1389,-130.78080000542104
1390,-98.08651311695576
1391,-48.98579575866461
1392,-133.4930529043777
1393,-220.9228515662253
1394,-136.75411970168352
1395,-98.31872119102627
1396,-107.52237822161987
1397,-15.452551368623972
1398,-30.220276050735265
1399,-41.842773700132966
1400,-70.74070950783789
1401,-177.23489006236196
1402,-61.07866616547108
1403,-46.70242954231799
1404,-60.47054331749678
1405,-80.78402319177985
1406,-205.06165082007647
1407,-13.33737025829032
1408,-90.65290129103232
1409,-40.896933848038316
1410,-42.10532560572028
1411,-57.21074677631259
1412,-125.56738552870229
1413,-81.20665779709816
1414,-209.65185038000345
1415,-47.363993210252374
1416,-107.16752527281642
1417,-62.04037203360349
1418,-292.8250624295324
1419,-205.18556099012494
1420,-55.53990879282355
1421,-152.87807694263756
1422,-12.630024693906307
1423,-59.821610926650465
1424,-174.8830426959321
1425,-70.43643725477159
1426,-45.347848042845726
1427,-68.864467009902
1428,-56.97906871885061
1429,-21.395258200354874
1430,-72.6042334549129
1431,-125.2770968361292
1432,-45.47048021107912
1433,-95.99854177376255
1434,-85.37327678501606
1435,-96.03604765841737
1436,19.37174779176712
1437,-95.6732711433433
1438,-104.91367470473051
1439,-51.442464500665665
1440,-86.16663904301822
1441,-122.55573700834066
1442,-74.39129519602284
1443,-47.80090223066509
1444,-76.39889351278543
1445,-67.83284533341794
1446,-61.49972042068839
1447,-116.46534537430853
1448,-10.01856351736933
1449,-38.868609577417374
1450,-83.21846000477672
1451,-24.964999463409185
1452,-82.87709956103936
1453,-166.9707381874323
1454,-52.39375042915344
1455,-130.54107304476202
1456,-59.9372341921553
1457,-66.85137218236923
1458,-118.62347408570349
1459,-56.82053388282657
1460,-83.32614929787815
1461,-9.478207767009735
1462,-88.51470807939768
1463,-95.26172565529123
1464,-145.92500187829137
1465,-116.23937162884977
1466,-204.57424987852573
1467,0.2312001772224903
1468,-66.65678585134447
1469,-80.88957244344056
1470,2.051976251648739
1471,-80.49534319154918
1472,24.222193837165833
1473,-25.594498302787542
1474,-51.22526191547513
1475,-47.50608379516052
1476,-93.94235556572676
1477,-75.82663138397038
1478,-61.33683966100216
1479,-69.18158209789544
1480,-191.31545074097812
1481,3.3494757832959294
1482,-59.60314788669348
1483,-44.70922444015741
1484,10.944980939850211
1485,10.091039694845676
1486,-91.03969412134029
1487,-289.7418808992952
1488,-213.74483615346253
1489,-101.91039032675326
1490,-64.94497444992885
1491,-171.21482554089744
1492,-71.66535822628066
1493,-216.48956084996462
1494,-75.17936035431921
1495,-106.7235425580293
1496,-200.8198221642524
1497,-61.50500574382022
1498,-15.699770826846361
1499,-127.88953996729106
1500,-9.104228045791388
1501,25.771470062434673
1502,-59.99508984386921
1503,-91.52971662441269
1504,-42.596329289721325
1505,-77.79338448913768
1506,-66.97856666147709
1507,-64.24141259491444
1508,-43.20044432515715
1509,-88.14336267206818
1510,3.698272343724966
1511,-123.02776059508324
1512,-91.51600097492337
1513,-107.2204407043755
1514,-52.20266127586365
1515,-82.56604426540434
1516,-104.20908155664802
1517,-148.42509703151882
1518,-99.89660018100403
1519,-120.3200095242355
1520,-176.68372923252173
1521,-120.33216242305934
1522,11.15212519466877
1523,-112.15718990564346
1524,-54.473636511713266
1525,-174.93073263391852
1526,-295.10100217629224
1527,-17.999536065384746
1528,-56.574373399838805
1529,-180.07102824561298
1530,-107.2500765863806
1531,-81.40448484569788
1532,-29.397993102669716
1533,-99.05486306268722
1534,-239.27361420262605
1535,-44.22606202960014
1536,45.52000837121159
1537,-215.24731002259068
1538,-245.11359900888056
1539,-4.527216869872063
1540,-108.3589648026973
1541,-63.98329405486584
1542,-97.13096024096012
1543,-42.03503131866455
1544,-40.137171286158264
1545,-137.9520152322948
1546,-114.40427862107754
1547,-34.65036968141794
1548,-89.66047538968269
1549,-50.75563030876219
1550,-78.23712341114879
1551,-130.7077418671688
1552,-87.47798014618456
1553,-33.43506770953536
1554,-119.50525254197419
1555,-30.805700838565826
1556,-165.83877750486135
1557,-69.27444789931178
1558,-61.674116775393486
1559,-219.57244682777673
1560,-103.36282728612423
1561,-86.26992294564843
1562,42.68712605070323
1563,-243.94926058128476
1564,-86.7407042849809
1565,-42.3244835883379
1566,-104.03973054047674
1567,1.8362133640330285
1568,-14.778261475265026
1569,-43.232504438841715
1570,-50.64331561746076
1571,-196.18174985377118
1572,-54.22092718241038
1573,-126.34341775905341
1574,-80.70122584886849
1575,-170.0089856237173
1576,-239.19856825843453
1577,-162.87977620682796
1578,-41.066225041635334
1579,-57.73596427962184
1580,-38.972057450562716
1581,-213.02740716934204
1582,-242.52563012205064
1583,-65.74307340662926
1584,-70.09068956039846
1585,-80.19380121678114
1586,-46.633798921015114
1587,-11.16594710946083
1588,-88.0450035519898
1589,-22.65975330490619
1590,-75.98569199838676
1591,-83.23669221065938
1592,-306.7516371253878
1593,-84.3495562588796
1594,-53.63009190745652
1595,-242.11092982906848
1596,-96.77746412809938
1597,-253.49656207603402
1598,-44.888081930577755
1599,-83.6740433331579
1600,-61.41579882800579
1601,-23.142923891544342
1602,-22.3079667291604
1603,-8.904042249545455
1604,-134.80554839596152
1605,-68.78992279618979
1606,-33.460859913378954
1607,-96.63675986137241
1608,-90.11142025981098
1609,-313.10580686479807
1610,-27.740354422479868
1611,-25.669920983695192
1612,-43.17024517059326
1613,-239.17912209033966
1614,-3.317625802475959
1615,-8.544889636337757
1616,-12.814931698725559
1617,-72.12088146083988
1618,21.663757358677685
1619,-208.31224621646106
1620,-147.19936110638082
1621,-93.1675151027739
1622,-218.42993200104684
1623,-238.18580209091306
1624,-95.8137171715498
1625,-131.21921572461724
1626,-27.87267546216026
1627,-46.55500795645639
1628,-45.68456124141812
1629,-107.5456226170063
1630,-269.09395711822435
1631,-30.716259009204805
1632,-221.04658048506826
1633,-74.09570878185332
1634,-137.73653651028872
1635,-225.25376311666332
1636,-26.08365860581398
1637,-216.5108187822625
1638,-20.842337670903362
1639,60.33383031561971
1640,-61.94825527444482
1641,-52.437360782176256
1642,-68.96955771930516
1643,-30.582998024998233
1644,-43.91631347686052
1645,-24.926079924218357
1646,-163.83109891042113
1647,-77.267843041569
1648,-78.55076169967651
1649,32.256361270323396
1650,-48.35893764672801
1651,-46.158687360119075
1652,-82.8037583976984
1653,-17.591305173933506
1654,23.575611980515532
1655,-61.57779696927173
1656,-210.09974769409746
1657,-13.190233297646046
1658,-25.22079650312662
1659,-16.52047334983945
1660,-263.24434270430356
1661,-225.57635935209692
1662,-236.55311615858227
1663,-238.50543416582514
1664,-52.980817527510226
1665,-207.30264061689377
1666,-39.11077203089371
1667,47.35833854880184
1668,-275.732996170409
1669,-42.50280478596687
1670,-121.98449070751667
1671,-11.52484542131424
1672,-106.57018304802477
1673,-31.77317978569772
1674,-180.8705855710432
1675,-32.42159636528231
1676,-269.61328466329724
1677,-13.115669777616858
1678,-74.97823550831527
1679,-154.74630501447245
1680,-231.59380629984662
1681,-21.34158182889223
1682,-23.230485355481505
1683,-46.7887194622308
1684,-99.21874408237636
1685,-215.21287927869707
1686,62.452898351475596
1687,-85.6451073884964
1688,-70.8431238187477
1689,-56.786564502865076
1690,-222.7448394721796
1691,-121.05118299648166
1692,-12.737720560282469
1693,-113.51187243871391
1694,-132.77481185644865
1695,-35.28079833928496
1696,-280.7046940000728
1697,-7.226268562255427
1698,-56.09396564587951
1699,-75.38464003917761
1700,-152.3674062937498
1701,-90.03778181178495
1702,-93.19120066054165
1703,-63.814485654234886
1704,-76.15312521485612
1705,-27.31270433962345
1706,-55.101028207689524
1707,-170.57132032699883
1708,-39.74742039479315
1709,-233.89670128561556
1710,-88.00752990227193
1711,-58.430345080792904
1712,-114.70193875022233
1713,-130.76067270105705
1714,-83.98187102749944
1715,-83.95440313685685
1716,-228.35517099499702
1717,-136.5439155306667
1718,-91.12599879922345
1719,-123.51023675687611
1720,-26.898613266646862
1721,-278.48388978792354
1722,-67.11162175005302
1723,8.597276020795107
1724,-16.146019622683525
1725,18.52748865960166
1726,-31.948872927576303
1727,-25.591004048241302
1728,-51.469639245420694
1729,9.211996380239725
1730,-63.268864599987864
1731,-78.15594592015259
1732,-83.0069274250418
1733,-97.36925983801484
1734,-24.44784715026617
1735,-109.67225777544081
1736,27.033243142068386
1737,-200.10787773132324
1738,-172.1249006986618
1739,-40.13958778977394
1740,-220.87271459656768
1741,-152.23607619293034
1742,-20.763349707238376
1743,-29.413554899394512
1744,10.042476831004024
1745,-79.68734709359705
1746,-2.556775010889396
1747,0.3671887069940567
1748,-48.93034417228773
1749,-310.7633221517317
1750,-263.32277387659997
1751,47.36498065292835
1752,-30.755766932852566
1753,-189.88302038423717
1754,-63.83173153549433
1755,-99.97366579552181
1756,-171.75548054277897
1757,-25.567648630589247
1758,10.651217222213745
1759,-12.41809980198741
1760,-234.92557227890939
1761,-65.31403375952505
1762,1.680479072034359
1763,-78.2927728202194
1764,-55.590938944369555
1765,-51.71245320374146
1766,59.132836266362574
1767,-95.68628638237715
1768,-132.03949029836804
1769,-102.83932852372527
1770,-283.99574005790055
1771,-32.10313379764557
1772,-128.44434251775965
1773,-14.3483504979813
1774,20.079291369765997
1775,-0.5747939459979534
1776,-145.205397067999
1777,-197.91158412396908
1778,-229.65615835646167
1779,-82.87180323339999
1780,-65.79583237506449
1781,-67.94336205348372
1782,-263.72815558277944
1783,-46.00334513193229
1784,-36.905977013288066
1785,-2.8799234367907047
1786,-143.23263452202082
1787,-199.26739895361243
1788,-1.7413123410660774
1789,-43.498195172753185
1790,-49.236149382195435
1791,-41.5198588912026
1792,-58.33172949543223
1793,-59.6744087402476
1794,-70.48187046218663
1795,-390.98310767672956
1796,-30.210661171469837
1797,-24.060983404517174
1798,20.601193386130035
1799,-44.160824502818286
1800,-20.762146123684943
1801,-18.386566491797566
1802,-104.8733310479438
1803,67.26653927570442
1804,-7.273584057809785
1805,-112.254851419013
1806,-32.86101032048464
1807,11.642705414560623
1808,35.281551050793496
1809,-193.75725773279555
1810,-290.2971240999177
1811,-13.013715898501687
1812,-23.33327208738774
1813,5.242677049711347
1814,-45.756960006896406
1815,-47.81443113461137
1816,-216.63065554155037
1817,-54.64835556480102
1818,-21.981440221425146
1819,14.540761531796306
1820,-12.147405504714698
1821,32.20858667255379
1822,-45.847090906929225
1823,-43.044866826574435
1824,-368.3662309732754
1825,-67.2177000422962
1826,-122.11204578250181
1827,-274.2071366868913
1828,2.7606214359402657
1829,-71.53050420386717
1830,-95.80891269398853
1831,-195.43682030797936
1832,10.475713182240725
1833,8.354508742690086
1834,2.056811973801814
1835,-8.817272321030032
1836,-11.8367756200023
1837,41.14698615251109
1838,-35.62587451841682
1839,-35.64552991837263
1840,-42.37946681678295
1841,-153.14501907024533
1842,-64.78894565626979
1843,-333.9360946456436
1844,22.960304647684097
1845,-32.64996837917715
1846,-93.04934353427961
1847,-38.32921039452776
1848,-390.21440406050533
1849,-235.7126209679991
1850,-212.29863628186285
1851,-254.75715643865988
1852,-70.6047077937983
1853,-24.0270087569952
1854,-0.6633324364665896
1855,-38.73801427637227
1856,-43.86495262989774
1857,-31.26303730730433
1858,-10.885427182540298
1859,-41.64292814582586
1860,-43.72624368245124
1861,-36.61664038710296
1862,-95.33087679720484
1863,-166.91808438673615
1864,-31.00008324859664
1865,-266.24423388415016
1866,-68.1660379829118
1867,5.522384814918041
1868,-196.73039029166102
1869,-6.75014383229427
1870,11.233440606854856
1871,-51.7795093562454
1872,-34.0745401364984
1873,-33.58727887296118
1874,-29.1528890975751
1875,-85.32679951094906
1876,5.0474595641717315
1877,-16.620336186140776
1878,-98.02214673801791
1879,-3.291297312825918
1880,-140.4196311691776
1881,-101.4287877259776
1882,-46.04094169723976
1883,-101.39144857865176
1884,-8.759838078403845
1885,-7.467872451990843
1886,-87.01198190904688
1887,30.730989531322848
1888,-268.14250348880887
1889,46.09855585091282
1890,-76.93589165247977
